Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached_ontime,Product_importance_enc,WarehouseBl_le,ModeShip_le
4,2,216,4,3,4887,1,1.0,2,2
3,3,174,3,2,4221,0,1.0,4,2
4,4,261,6,10,4596,1,1.0,3,2
4,3,229,3,3,5027,0,0.0,4,2
4,5,214,3,6,5646,0,2.0,0,2
4,5,199,5,8,5669,1,1.0,1,2
5,4,182,3,7,5677,1,1.0,2,2
4,1,152,3,4,5299,0,0.0,4,2
4,5,258,2,6,5062,1,1.0,3,2
6,2,182,3,7,4371,1,0.0,4,2
2,4,166,3,8,4968,1,0.0,0,2
2,3,176,3,6,5006,0,0.0,1,2
3,1,193,3,3,5154,0,1.0,2,2
4,4,135,2,10,4508,1,0.0,4,2
6,5,213,4,3,5549,0,1.0,3,2
5,5,168,3,6,4088,1,0.0,4,2
3,3,264,3,6,4247,1,1.0,0,2
3,1,173,2,10,4115,1,0.0,1,2
6,3,142,2,9,5360,1,0.0,2,2
2,2,278,2,9,4318,0,1.0,4,2
3,3,197,2,10,5255,0,1.0,3,2
5,4,226,2,6,4547,0,0.0,4,2
3,2,197,5,9,4291,1,1.0,0,2
4,5,189,2,6,5439,1,1.0,1,2
2,1,210,2,6,5250,0,1.0,2,2
5,2,149,2,8,5396,0,1.0,4,2
5,4,171,5,1,5749,0,1.0,3,2
5,3,243,3,10,4524,1,1.0,4,2
4,5,171,4,4,5265,0,0.0,0,2
5,3,215,4,5,5915,1,0.0,1,2
3,4,174,3,4,4051,0,1.0,2,2
6,4,210,5,2,4651,0,1.0,4,2
4,4,135,2,4,5112,0,0.0,3,2
3,2,134,3,6,4778,1,0.0,4,2
2,5,166,4,3,4638,0,1.0,0,2
5,1,174,3,10,4008,0,0.0,1,2
4,4,252,4,4,4832,0,1.0,2,2
5,2,219,4,7,4787,1,0.0,4,2
4,5,244,2,7,5325,1,1.0,3,1
5,5,132,3,5,4195,1,0.0,4,1
4,2,223,4,2,5709,0,0.0,0,1
3,4,260,4,10,4109,0,0.0,1,1
3,4,269,2,6,5951,0,1.0,2,1
3,5,170,3,5,5064,0,0.0,4,1
2,5,170,5,10,5621,1,0.0,3,1
4,2,173,2,2,5327,0,1.0,4,1
4,5,148,8,6,5700,0,1.0,0,1
3,5,174,6,7,4608,0,1.0,1,1
6,2,263,6,4,4591,1,0.0,2,1
4,4,142,10,7,5425,1,2.0,4,1
3,3,183,3,2,4363,0,0.0,3,1
6,1,174,10,1,5784,1,1.0,4,1
4,1,140,3,4,5210,1,0.0,0,1
6,5,154,2,7,4359,1,2.0,1,1
4,2,108,10,5,4645,0,1.0,2,1
5,2,198,3,8,4680,0,0.0,4,1
4,2,266,3,5,4831,1,2.0,3,1
4,4,197,5,8,4793,0,0.0,4,1
3,1,219,8,1,4122,1,0.0,0,1
2,4,255,7,9,5224,1,0.0,1,1
3,1,255,7,3,4477,0,0.0,2,0
5,4,219,4,8,4540,0,0.0,4,0
4,4,244,2,7,5543,1,1.0,3,0
5,5,132,3,3,4263,0,0.0,4,0
4,4,223,4,3,5613,0,0.0,0,0
3,3,260,4,8,5595,1,0.0,1,0
3,1,269,2,6,5703,1,1.0,2,0
3,1,170,3,3,4454,1,0.0,4,0
2,4,170,5,10,5448,0,0.0,3,0
4,5,173,2,5,4776,1,1.0,4,0
4,1,148,8,5,4851,1,1.0,0,0
3,1,174,6,4,4910,1,1.0,1,0
6,1,263,6,10,5826,0,0.0,2,0
4,5,142,10,5,4147,1,2.0,4,0
3,3,183,3,4,5322,0,0.0,3,0
6,1,174,10,7,4287,0,1.0,4,0
4,5,140,3,7,5383,0,0.0,0,0
6,3,154,2,7,4732,0,2.0,1,0
4,5,108,10,7,5928,1,1.0,2,0
5,3,198,3,6,5061,1,0.0,4,0
4,2,266,3,1,5532,1,2.0,3,0
4,3,197,5,8,4209,1,0.0,4,0
3,1,219,8,2,5334,0,0.0,0,2
2,4,255,7,10,5875,0,0.0,1,2
3,2,255,7,3,5936,0,0.0,2,2
6,2,247,4,3,1752,0,0.0,4,2
5,1,275,4,6,1569,0,1.0,3,2
6,5,291,4,3,1102,1,0.0,4,2
6,4,265,4,9,1511,0,0.0,0,2
7,1,250,5,8,1776,0,1.0,1,2
7,1,291,4,9,1880,1,0.0,2,2
6,4,255,4,3,1569,1,0.0,4,2
6,5,290,4,3,1463,1,1.0,3,2
5,5,276,4,7,1742,0,0.0,4,2
4,3,149,3,1,1448,1,1.0,0,2
6,2,310,4,5,1791,1,1.0,1,2
7,5,273,4,7,1364,0,0.0,2,2
6,3,244,4,5,1668,1,0.0,4,2
6,4,275,4,4,1192,1,0.0,3,2
7,2,308,4,7,1176,0,0.0,4,2
6,5,264,4,6,1005,0,0.0,0,2
6,2,256,5,2,1449,1,1.0,1,2
5,1,252,4,4,1837,0,1.0,2,2
6,2,244,4,4,1245,1,0.0,4,2
6,1,280,4,5,1431,0,1.0,3,2
5,3,227,4,10,1317,1,0.0,4,2
6,4,272,4,7,1706,1,0.0,0,2
6,2,274,4,8,1626,1,1.0,1,2
6,3,310,4,2,1817,0,0.0,2,2
6,2,282,5,5,1818,1,1.0,4,2
6,1,247,4,10,1783,0,1.0,3,2
4,2,262,4,2,5311,0,0.0,4,2
3,3,213,3,7,4133,0,1.0,0,2
4,5,136,3,7,4817,1,1.0,1,2
3,5,134,2,4,5291,0,0.0,2,2
2,2,171,2,6,5105,0,1.0,4,2
3,2,182,2,10,4391,1,0.0,3,2
4,4,185,3,9,4469,0,1.0,4,2
4,2,271,3,4,5902,0,1.0,0,2
4,1,166,5,1,5463,1,0.0,1,2
4,2,196,2,4,5852,0,0.0,2,2
4,4,157,4,6,4175,0,0.0,4,2
4,4,218,2,4,4104,1,0.0,3,2
4,3,142,3,6,5930,0,1.0,4,2
3,1,237,2,9,4626,1,0.0,0,2
6,3,213,4,2,5349,0,0.0,1,2
5,1,241,2,3,5391,1,1.0,2,2
2,2,170,3,7,4284,1,2.0,4,2
3,1,156,3,9,4278,0,1.0,3,2
3,4,228,3,8,5419,0,1.0,4,2
3,1,145,3,10,4364,0,2.0,0,2
4,1,145,3,3,5618,1,0.0,1,2
3,4,166,3,8,4369,1,1.0,2,2
5,5,106,5,4,4410,1,1.0,4,2
5,3,210,3,4,4819,0,2.0,3,2
2,1,235,3,6,4411,1,1.0,4,2
4,2,142,2,5,4062,0,1.0,0,2
3,4,271,3,9,4889,1,0.0,1,2
4,5,245,3,2,5439,1,1.0,2,2
4,2,192,4,2,5503,0,1.0,4,2
5,4,270,3,9,4992,1,1.0,3,2
4,4,197,3,7,5099,0,0.0,4,2
2,1,255,3,1,5929,0,1.0,0,2
5,3,223,2,9,5735,0,1.0,1,2
3,5,256,3,7,4366,1,0.0,2,2
4,2,229,2,9,5026,0,0.0,4,2
3,3,233,3,5,4976,1,0.0,3,2
3,4,164,6,4,5567,1,1.0,4,2
3,1,171,2,6,5704,1,1.0,0,2
5,2,178,5,5,5167,0,0.0,1,2
3,1,233,2,1,5073,1,2.0,2,2
3,1,232,2,2,5104,1,1.0,4,2
4,2,236,3,1,4076,0,0.0,3,2
3,2,197,3,3,4491,0,1.0,4,2
3,3,152,3,6,5749,1,0.0,0,2
3,4,219,2,7,4883,1,1.0,1,2
4,2,205,2,10,5580,0,0.0,2,2
3,2,142,2,7,4082,0,0.0,4,2
6,4,112,4,9,4005,1,1.0,3,2
2,2,254,2,8,5827,0,0.0,4,2
4,3,256,3,1,4323,0,2.0,0,2
4,4,168,4,4,4676,0,1.0,1,2
3,4,171,3,5,5872,0,0.0,2,2
6,5,215,4,5,5409,1,1.0,4,2
3,3,169,3,9,4317,1,0.0,3,2
3,3,149,4,3,5944,1,1.0,4,2
4,1,223,3,9,4832,0,0.0,0,2
5,3,224,2,6,5962,1,0.0,1,2
2,5,186,2,10,4506,0,1.0,2,2
4,4,184,3,2,5381,0,1.0,4,2
3,1,152,3,3,5839,1,0.0,3,2
5,3,249,2,9,4568,0,0.0,4,2
3,3,173,5,10,5840,0,1.0,0,2
5,5,167,2,2,5908,0,1.0,1,2
5,2,230,2,9,4483,0,1.0,2,2
5,3,237,3,8,5131,0,0.0,4,1
3,4,202,5,5,4632,0,2.0,3,1
4,3,134,4,3,5233,0,0.0,4,1
5,3,263,3,2,4688,0,1.0,0,1
5,2,272,2,1,5412,0,0.0,1,1
4,2,231,6,8,5227,0,0.0,2,1
3,4,190,4,7,5963,1,1.0,4,1
5,4,223,2,5,4424,1,0.0,3,1
5,1,257,3,5,4355,0,1.0,4,1
4,4,184,3,2,4639,0,1.0,0,1
3,5,193,3,1,5810,1,1.0,1,1
4,3,204,2,7,4717,1,0.0,2,1
3,2,236,3,8,5783,0,1.0,4,1
5,3,222,2,3,4460,1,1.0,3,1
4,1,140,5,6,4001,1,1.0,4,1
3,1,204,3,9,5093,0,2.0,0,1
3,2,271,2,6,5280,1,1.0,1,1
3,1,108,6,7,4024,0,1.0,2,1
4,1,206,3,4,4745,0,0.0,4,1
3,2,180,2,8,4408,0,2.0,3,1
3,2,193,3,7,5224,0,0.0,4,1
5,1,238,4,10,4668,0,1.0,0,1
5,3,234,3,6,4632,0,0.0,1,0
2,5,271,2,5,5164,1,0.0,2,0
5,2,102,5,3,4784,0,1.0,4,0
3,1,185,3,7,5474,1,1.0,3,0
4,1,273,2,10,5832,1,2.0,4,0
6,3,233,6,9,4814,0,0.0,0,0
5,3,191,2,7,5783,1,1.0,1,0
4,4,239,2,4,4304,1,1.0,2,0
3,3,270,3,7,4152,0,0.0,4,0
5,2,279,4,8,4418,1,0.0,3,0
5,1,233,4,2,4615,1,2.0,4,0
3,3,178,4,3,4154,1,2.0,0,0
3,4,184,4,2,4052,0,1.0,1,0
3,5,202,3,2,5208,0,0.0,2,0
3,3,149,2,3,4527,0,1.0,4,0
5,2,133,2,2,4556,0,2.0,3,0
4,4,224,5,9,4902,1,0.0,4,0
4,2,252,2,6,5414,0,1.0,0,0
4,3,208,2,6,4276,1,1.0,1,0
5,3,256,2,3,4456,0,0.0,2,0
3,5,206,4,10,4321,1,1.0,4,0
2,1,177,4,5,4358,0,0.0,3,0
4,4,269,4,3,5032,1,1.0,4,2
3,5,216,3,2,4242,0,2.0,0,2
3,2,221,3,7,5477,0,2.0,1,2
5,4,210,3,6,5102,0,1.0,2,2
4,5,205,3,9,4411,0,1.0,4,2
3,3,237,3,7,4062,0,0.0,3,2
5,4,139,2,2,4217,1,1.0,4,2
4,4,163,3,3,4185,1,0.0,0,2
4,4,171,2,4,4962,0,0.0,1,2
4,3,261,3,9,5994,1,0.0,2,2
4,3,195,2,8,4576,0,0.0,4,2
4,2,190,6,5,4139,1,2.0,3,2
5,5,236,3,4,5724,1,2.0,4,2
3,4,254,3,6,5716,0,1.0,0,2
3,3,157,3,10,4877,0,1.0,1,2
3,1,245,3,1,5325,0,1.0,2,2
4,1,144,4,8,4303,0,1.0,4,2
5,3,217,4,3,5718,1,0.0,3,2
3,3,249,2,2,5078,0,0.0,4,2
3,2,176,2,2,5083,0,0.0,0,2
3,1,230,2,1,4970,1,0.0,1,2
3,5,204,2,5,4504,1,1.0,2,2
4,4,266,2,5,5601,0,0.0,4,2
4,3,213,3,2,5722,0,0.0,3,2
3,4,147,3,8,5525,0,0.0,4,2
3,1,201,3,3,4556,1,0.0,0,2
2,4,248,3,5,5441,0,0.0,1,2
4,3,167,3,5,5791,0,1.0,2,2
3,4,232,2,10,5678,0,0.0,4,2
5,3,163,3,9,4419,1,1.0,3,2
4,4,201,5,3,5901,1,1.0,4,2
4,5,252,2,9,4157,0,0.0,0,2
3,1,146,4,10,4583,0,0.0,1,2
5,1,160,3,3,5839,0,1.0,2,2
5,2,167,4,10,4325,0,0.0,4,2
4,2,224,2,8,4781,1,1.0,3,2
4,2,239,3,5,5978,0,1.0,4,2
4,1,151,6,7,4387,0,0.0,0,2
4,5,264,3,10,5972,0,0.0,1,2
4,2,242,3,8,4644,1,1.0,2,2
3,3,204,4,9,4712,0,2.0,4,2
3,5,260,2,1,5970,0,1.0,3,2
3,2,279,3,6,4560,0,1.0,4,2
3,4,225,4,8,5209,0,0.0,0,2
3,5,190,3,9,4468,0,0.0,1,2
4,2,152,2,7,5026,0,0.0,2,2
3,2,201,6,7,4723,1,1.0,4,2
3,2,191,2,7,5357,0,1.0,3,2
4,3,140,3,1,4453,0,0.0,4,2
5,3,199,4,8,5362,0,1.0,0,2
4,1,194,3,6,5282,0,1.0,1,2
4,2,273,2,5,5608,1,0.0,2,2
4,5,259,2,4,4092,1,1.0,4,2
4,3,180,3,5,4038,1,1.0,3,2
5,3,251,2,9,4458,0,0.0,4,2
5,1,269,3,5,5031,0,0.0,0,2
6,3,274,6,2,4281,0,1.0,1,2
5,5,250,2,10,5475,1,1.0,2,2
3,5,265,3,8,5980,0,1.0,4,2
4,3,169,10,6,5106,1,1.0,3,2
3,4,211,3,8,5191,1,2.0,4,2
4,4,245,2,6,5772,0,0.0,0,2
4,1,188,2,6,5894,1,0.0,1,2
3,5,244,2,10,4064,1,1.0,2,2
3,5,233,3,7,5787,0,1.0,4,2
3,1,144,3,6,4163,0,1.0,3,2
3,5,221,2,6,5289,0,0.0,4,2
3,5,267,2,2,5062,1,2.0,0,2
3,1,211,3,7,5178,0,2.0,1,2
4,1,205,3,10,4923,0,0.0,2,2
3,2,144,3,1,5307,0,2.0,4,2
3,3,195,7,4,4614,0,1.0,3,2
5,5,232,7,6,5139,0,1.0,4,2
5,3,199,10,1,5865,0,1.0,0,2
5,5,232,3,5,5338,0,0.0,1,2
5,4,272,2,1,5983,1,0.0,2,2
2,4,167,2,1,4344,0,1.0,4,2
3,4,272,8,10,4070,0,2.0,3,2
6,2,247,4,10,1556,0,0.0,4,2
5,5,275,4,9,1215,1,1.0,0,2
6,4,291,4,8,1131,0,0.0,1,2
6,5,265,4,7,1404,1,0.0,2,2
7,3,250,5,4,1163,1,1.0,4,2
7,2,291,4,8,1275,0,0.0,3,2
6,5,255,4,9,1197,0,0.0,4,2
6,5,290,4,2,1867,1,1.0,0,2
5,5,276,4,2,1411,1,0.0,1,2
4,1,149,3,8,1136,0,1.0,2,2
3,3,201,6,2,4984,0,1.0,4,2
3,4,191,2,8,5667,1,1.0,3,2
4,4,140,3,4,5924,1,0.0,4,2
5,4,199,4,2,4902,1,1.0,0,2
4,1,194,3,9,5804,0,1.0,1,2
4,5,273,2,9,5724,0,0.0,2,1
4,4,259,2,8,4672,0,1.0,4,1
4,5,180,3,1,5088,0,1.0,3,1
5,4,251,2,3,5347,1,0.0,4,1
5,3,269,3,8,4811,0,0.0,0,1
6,3,274,6,1,4632,0,1.0,1,1
5,2,250,2,6,5565,0,1.0,2,1
3,3,265,3,3,5241,0,1.0,4,1
4,5,169,10,6,4385,0,1.0,3,1
3,3,211,3,4,4354,1,2.0,4,1
4,1,245,2,5,5324,1,0.0,0,1
4,5,188,2,4,4433,0,0.0,1,1
3,5,244,2,8,5715,1,1.0,2,1
3,4,233,3,10,4626,0,1.0,4,1
3,4,144,3,8,5867,1,1.0,3,1
3,1,221,2,7,5320,0,0.0,4,1
3,5,267,2,1,4195,1,2.0,0,1
3,4,211,3,1,5144,0,2.0,1,1
4,4,205,3,6,4254,0,0.0,2,1
3,2,144,3,9,4428,1,2.0,4,1
3,4,195,7,9,5829,0,1.0,3,1
5,3,232,7,6,5285,1,1.0,4,1
5,1,199,10,8,4140,0,1.0,0,0
5,5,232,3,3,5718,1,0.0,1,0
5,3,272,2,4,5112,0,0.0,2,0
2,2,167,2,3,5894,1,1.0,4,0
3,3,272,8,7,5257,1,2.0,3,0
6,4,247,4,2,1326,0,0.0,4,0
5,2,275,4,10,1141,1,1.0,0,0
6,5,291,4,9,1413,0,0.0,1,0
6,1,265,4,7,1644,1,0.0,2,0
7,2,250,5,9,1327,0,1.0,4,0
7,1,291,4,2,1216,1,0.0,3,0
6,1,255,4,2,1385,0,0.0,4,0
6,2,290,4,9,1339,0,1.0,0,0
6,3,247,4,4,1476,1,1.0,1,0
6,2,152,2,9,1993,0,0.0,2,0
7,5,278,4,5,1572,1,0.0,4,0
6,1,260,4,2,1131,0,1.0,3,0
6,3,254,4,6,1335,0,0.0,4,0
2,4,151,4,6,1803,0,0.0,0,0
2,5,198,2,4,1913,1,1.0,1,0
6,4,243,4,9,1353,1,0.0,2,0
6,5,245,4,8,1403,0,0.0,4,0
6,4,300,4,8,1301,1,0.0,3,2
6,1,303,4,10,1003,0,1.0,4,2
7,3,286,4,3,1670,0,0.0,0,2
7,2,248,4,1,1163,1,1.0,1,2
6,5,244,4,9,1789,1,0.0,2,2
7,1,290,4,9,1885,0,0.0,4,2
4,3,260,5,10,1832,1,0.0,3,2
6,5,310,4,1,1105,1,1.0,4,2
6,3,247,4,3,1616,1,0.0,0,2
6,5,281,4,8,1241,1,0.0,1,2
6,3,260,4,9,1800,0,1.0,2,2
6,1,263,4,6,1153,0,0.0,4,2
5,1,285,4,10,1428,0,1.0,3,2
3,4,269,3,9,5133,1,1.0,4,2
2,5,205,6,2,5671,0,0.0,0,2
3,2,109,3,4,5746,0,0.0,1,2
5,4,216,2,6,4535,0,0.0,2,2
3,2,184,3,8,4994,0,1.0,4,2
4,4,106,2,6,5984,0,0.0,3,2
3,1,228,2,5,4456,1,0.0,4,2
4,5,140,3,8,4956,0,1.0,0,2
4,3,251,3,5,4206,0,1.0,1,2
3,3,153,3,5,4578,1,1.0,2,2
4,4,176,2,1,5793,0,1.0,4,2
4,3,206,2,4,5194,1,1.0,3,2
3,3,189,2,9,4690,0,0.0,4,2
2,2,251,6,1,4165,1,1.0,0,2
4,3,155,3,1,4360,1,0.0,1,2
6,4,260,5,2,4687,1,1.0,2,2
5,1,156,6,4,4821,0,1.0,4,2
4,2,225,2,7,5241,1,1.0,3,2
6,5,284,4,8,5346,1,1.0,4,2
5,3,263,2,3,4474,1,0.0,0,2
3,3,238,2,2,5512,0,1.0,1,2
5,4,267,2,7,5292,0,0.0,2,2
3,3,101,2,9,4860,0,1.0,4,2
3,1,175,3,1,4872,0,1.0,3,2
4,5,261,2,3,4119,0,0.0,4,2
5,3,150,3,10,4799,1,0.0,0,2
3,5,206,4,2,5829,1,1.0,1,2
4,4,254,4,10,4827,0,0.0,2,2
4,2,159,3,5,4985,1,0.0,4,2
2,5,284,3,6,4575,0,1.0,3,2
3,1,170,2,9,4112,0,0.0,4,2
4,5,245,3,7,4297,0,0.0,0,2
4,5,152,3,5,5191,0,1.0,1,2
5,4,193,4,4,5757,1,2.0,2,2
5,3,231,2,8,5743,1,0.0,4,2
4,1,212,3,3,4896,0,0.0,3,2
3,4,185,2,8,5449,1,1.0,4,2
4,3,223,3,10,5560,1,0.0,0,2
4,1,241,4,9,5360,0,1.0,1,2
5,4,215,3,5,5552,1,0.0,2,2
4,5,261,2,6,5920,0,1.0,4,2
4,3,158,5,7,4344,1,1.0,3,2
3,3,166,2,8,5871,0,1.0,4,2
4,3,280,6,8,4525,0,2.0,0,2
3,2,264,3,8,5831,0,0.0,1,2
3,3,204,2,6,5612,0,1.0,2,2
4,4,261,2,9,5306,1,1.0,4,2
6,4,138,3,4,4225,0,1.0,3,2
4,4,225,2,10,4829,1,1.0,4,2
4,4,238,5,1,4753,0,0.0,0,2
4,5,234,3,3,5142,1,1.0,1,2
4,2,237,3,7,4785,0,0.0,2,2
3,3,165,3,4,5924,1,1.0,4,2
2,1,148,2,10,5939,1,0.0,3,2
5,1,148,4,2,5821,1,2.0,4,2
3,3,218,3,4,5086,1,0.0,0,2
4,5,218,6,5,4364,1,0.0,1,2
4,3,181,4,8,5106,0,0.0,2,2
2,1,138,2,8,4932,1,0.0,4,2
3,4,206,3,5,4022,0,2.0,3,2
5,1,172,2,7,5165,0,2.0,4,2
4,2,160,2,5,4343,0,2.0,0,2
5,2,225,4,1,4328,1,0.0,1,2
6,5,206,6,2,4014,1,0.0,2,2
5,5,232,3,2,4545,1,0.0,4,2
3,4,232,3,6,4050,0,0.0,3,2
3,4,197,2,3,4865,0,0.0,4,2
5,1,246,3,3,5013,0,0.0,0,2
3,4,241,3,3,4047,0,1.0,1,2
6,5,211,4,4,4032,0,1.0,2,2
3,3,162,2,9,4903,0,0.0,4,2
3,1,264,4,10,4265,0,0.0,3,2
5,3,211,3,5,5087,0,0.0,4,2
4,5,159,5,7,4063,0,0.0,0,2
5,5,166,2,2,4562,1,2.0,1,2
4,4,163,6,1,4584,0,1.0,2,2
4,3,164,2,3,5735,0,0.0,4,2
5,1,255,3,6,4044,1,2.0,3,2
4,3,153,3,6,5748,0,1.0,4,2
3,1,165,2,6,4445,0,0.0,0,2
3,2,162,3,6,4505,1,1.0,1,1
3,1,223,3,8,5318,0,0.0,2,1
3,4,200,2,6,4751,1,1.0,4,1
3,5,194,3,3,4435,1,1.0,3,1
3,1,257,2,6,4897,1,0.0,4,1
2,1,188,2,5,5250,0,0.0,0,1
3,4,221,3,1,5391,0,1.0,1,1
4,4,193,2,6,4855,1,0.0,2,1
3,1,166,2,2,5710,1,0.0,4,1
4,4,212,2,8,4239,0,1.0,3,1
3,2,252,3,7,4507,0,1.0,4,1
3,1,155,2,7,4221,1,0.0,0,1
4,5,244,4,2,5365,1,1.0,1,1
3,3,162,2,7,5719,1,1.0,2,1
2,1,228,2,10,4854,1,1.0,4,1
4,3,208,3,3,4837,1,1.0,3,1
5,3,156,3,7,4293,0,1.0,4,1
3,1,209,2,1,5779,1,2.0,0,1
4,5,203,2,8,4450,1,1.0,1,1
4,4,196,5,7,4622,0,2.0,2,1
4,4,256,3,8,4398,0,0.0,4,1
4,5,159,4,4,4816,0,1.0,3,1
5,5,137,4,4,5888,0,0.0,4,0
2,5,271,3,4,5775,0,0.0,0,0
5,1,264,2,3,4056,1,1.0,1,0
2,2,264,3,1,4518,0,1.0,2,0
4,3,205,2,10,4178,1,1.0,4,0
5,1,266,3,10,5858,0,0.0,3,0
5,4,200,3,8,5206,1,1.0,4,0
4,4,154,6,10,4361,1,1.0,0,0
3,2,178,3,4,5119,1,0.0,1,0
5,2,198,3,7,5768,1,0.0,2,0
3,4,218,2,2,5973,0,1.0,4,0
4,4,185,3,6,4238,1,2.0,3,0
3,4,235,3,4,5498,0,0.0,4,0
3,5,251,3,4,4156,1,2.0,0,0
5,2,275,5,9,5168,1,0.0,1,0
5,2,156,5,9,5237,0,0.0,2,0
3,5,135,3,3,4938,0,0.0,4,0
4,1,143,3,4,4283,0,1.0,3,0
5,1,240,3,10,5277,0,2.0,4,0
5,2,131,5,4,4600,1,0.0,0,0
4,5,142,3,2,5692,0,1.0,1,0
5,4,275,4,7,4597,0,0.0,2,0
5,5,137,3,5,5914,1,0.0,4,2
3,3,165,4,3,4235,0,1.0,3,2
5,4,250,2,10,4277,0,0.0,4,2
4,2,242,3,10,4721,0,1.0,0,2
3,3,181,3,3,5620,1,1.0,1,2
4,4,211,3,5,4812,0,1.0,2,2
2,2,177,4,8,5878,1,0.0,4,2
3,3,135,3,2,5860,0,1.0,3,2
6,4,151,3,10,5414,1,0.0,4,2
5,4,250,6,1,4343,0,0.0,0,2
5,5,191,4,10,4933,1,1.0,1,2
2,4,158,5,2,4303,1,1.0,2,2
3,3,229,2,1,5670,0,1.0,4,2
4,5,169,4,6,4168,1,0.0,3,2
5,1,164,3,7,4540,1,0.0,4,2
4,1,177,2,6,5566,0,1.0,0,2
4,4,193,3,8,4715,1,1.0,1,2
4,1,198,3,1,4090,0,1.0,2,2
3,1,268,3,2,4746,1,0.0,4,2
3,3,269,3,8,5910,0,2.0,3,2
4,3,275,3,3,4824,0,0.0,4,2
5,5,233,3,5,5330,0,2.0,0,2
2,5,259,3,3,4770,1,0.0,1,2
3,5,239,6,8,5791,1,0.0,2,2
3,2,134,3,3,5232,0,1.0,4,2
5,4,131,8,7,4471,0,0.0,3,2
4,2,194,8,10,5995,0,1.0,4,2
4,5,261,3,2,4954,1,2.0,0,2
4,2,254,10,7,5820,0,2.0,1,2
4,1,161,6,2,5734,0,0.0,2,2
4,5,227,2,7,4414,0,0.0,4,2
3,1,165,3,10,4208,0,2.0,3,2
3,2,156,7,9,5313,1,1.0,4,2
3,3,262,7,9,5097,0,2.0,0,2
4,3,263,3,4,4150,1,0.0,1,2
4,2,196,3,1,5172,1,0.0,2,2
6,1,152,2,3,1340,0,0.0,4,2
7,1,278,4,10,1508,1,0.0,3,2
6,4,260,4,1,1726,0,1.0,4,2
6,5,254,4,7,1674,0,0.0,0,2
2,4,151,4,2,1150,0,0.0,1,2
2,3,198,2,6,1996,0,1.0,2,2
6,2,243,4,9,1258,1,0.0,4,2
6,2,245,4,10,1448,0,0.0,3,2
3,5,268,3,6,5603,0,0.0,4,2
3,3,269,3,6,4260,1,2.0,0,2
4,4,275,3,10,5674,1,0.0,1,2
5,2,233,3,7,5323,1,2.0,2,2
2,2,259,3,6,4840,1,0.0,4,2
3,3,239,6,7,4501,1,0.0,3,2
3,3,134,3,8,4950,0,1.0,4,2
5,3,131,8,5,4149,1,0.0,0,2
4,5,194,8,9,4843,1,1.0,1,2
4,2,261,3,1,4931,0,2.0,2,2
4,5,254,10,7,5524,1,2.0,4,2
4,3,161,6,6,5560,1,0.0,3,2
4,4,227,2,7,4916,0,0.0,4,2
3,4,165,3,10,4910,0,2.0,0,2
3,3,156,7,2,5467,0,1.0,1,2
3,2,262,7,5,5985,1,2.0,2,2
4,3,263,3,3,5253,0,0.0,4,2
4,3,196,3,10,4194,1,0.0,3,2
6,2,152,2,6,1711,0,0.0,4,2
7,3,278,4,8,1909,1,0.0,0,2
6,5,260,4,10,1799,0,1.0,1,2
6,2,254,4,4,1392,0,0.0,2,2
2,3,151,4,3,1353,1,0.0,4,2
2,3,198,2,6,1730,1,1.0,3,2
5,2,285,4,7,1666,1,1.0,4,2
7,1,306,4,5,1467,0,1.0,0,2
6,4,291,4,5,1327,0,0.0,1,2
6,3,292,4,8,1925,0,0.0,2,2
6,2,293,5,3,1969,0,0.0,4,2
6,4,275,4,3,1182,0,0.0,3,2
6,5,274,4,6,1066,0,0.0,4,2
7,2,310,4,7,1294,0,0.0,0,2
6,5,292,4,4,1762,1,0.0,1,2
6,3,256,5,1,1980,0,0.0,2,2
7,4,295,4,5,1239,0,0.0,4,2
3,5,149,2,5,1023,0,1.0,3,2
6,5,294,4,2,1273,1,1.0,4,2
6,3,281,4,7,1599,1,1.0,0,2
6,4,294,4,6,1112,0,1.0,1,2
6,5,249,4,8,1274,0,0.0,2,2
6,5,276,4,6,1005,1,1.0,4,2
7,5,284,4,8,1148,1,1.0,3,2
4,5,134,3,1,1008,0,0.0,4,2
6,3,271,4,1,1733,0,1.0,0,2
6,2,244,4,1,1406,1,1.0,1,2
6,1,264,4,10,1960,0,0.0,2,2
6,5,275,4,8,1553,1,0.0,4,2
7,3,310,4,7,1989,0,1.0,3,2
6,2,301,5,3,1586,0,1.0,4,2
6,3,247,4,9,1011,0,1.0,0,1
4,2,224,2,9,5603,1,0.0,1,1
3,5,242,2,6,5635,0,0.0,2,1
4,1,145,2,2,5209,0,0.0,4,1
4,1,150,2,5,4140,0,0.0,3,1
4,4,266,3,4,5905,0,0.0,4,1
5,1,260,2,4,5580,0,0.0,0,1
4,1,259,3,5,4435,1,1.0,1,1
4,3,192,3,10,4068,0,0.0,2,1
3,1,149,3,5,4805,1,1.0,4,1
4,1,133,2,1,5274,1,1.0,3,1
4,4,145,3,3,5424,1,1.0,4,1
3,4,186,3,1,5922,1,2.0,0,1
5,3,267,3,8,5786,1,1.0,1,1
3,3,157,4,2,5684,0,1.0,2,1
4,2,174,3,3,5920,0,0.0,4,1
4,4,216,2,4,5984,0,0.0,3,1
4,3,143,3,2,4693,0,0.0,4,1
